State Universities and Colleges-Zamboanga City State Polytechnic College-Step Increments for Length of Service-Higher Education Services,96
State Universities and Colleges-Zamboanga City State Polytechnic College-Telephone   Landline-General Administration and Support Services,338
State Universities and Colleges-Zamboanga City State Polytechnic College-Training  Expenses-General Administration and Support Services,100
State Universities and Colleges-Zamboanga City State Polytechnic College-Training  Expenses-Higher Education Services,130
State Universities and Colleges-Zamboanga City State Polytechnic College-Training  Expenses-Research Services,40
State Universities and Colleges-Zamboanga City State Polytechnic College-Training  Expenses-Extension Services,25
State Universities and Colleges-Zamboanga City State Polytechnic College-Transportation and Delivery Expenses-General Administration and Support Services,12
State Universities and Colleges-Zamboanga City State Polytechnic College-Water Expenses-General Administration and Support Services,370
State Universities and Colleges-Zamboanga City State Polytechnic College-Year End Bonus-General Administration and Support Services,1222
State Universities and Colleges-Zamboanga City State Polytechnic College-Year End Bonus-Higher Education Services,3847
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Basic Pay, Civilian-General Administration and Support Services",19349
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Basic Pay, Civilian-Higher Education Services",41107
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Clothing/ Uniform Allowance-General Administration and Support Services,490
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Clothing/ Uniform Allowance-Higher Education Services,650
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Contractual, Casual and Emergency Personnel-General Administration and Support Services",1477
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Contractual, Casual and Emergency Personnel-Higher Education Services",695
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Contractual, Casual and Emergency Personnel-Research Services",325
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Electricity Expenses-General Administration and Support Services,603
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Electricity Expenses-Higher Education Services,1132
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Employees Compensation Insurance Premiums (ECIP)-General Administration and Support Services,118
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Employees Compensation Insurance Premiums (ECIP)-Higher Education Services,156
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Extraordinary  Expenses-General Administration and Support Services,110
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Gasoline, Oil and Lubricants Expenses-General Administration and Support Services",100
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Gasoline, Oil and Lubricants Expenses-Higher Education Services",100
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Health Insurance Premiums-General Administration and Support Services,207
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Health Insurance Premiums-Higher Education Services,434
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Honoraria-General Administration and Support Services,114
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Honoraria-Higher Education Services,388
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Janitorial Services-General Administration and Support Services,300
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Janitorial Services-Higher Education Services,511
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Local Travel-General Administration and Support Services,750
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Local Travel-Higher Education Services,622
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Local Travel-Research Services,533
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Local Travel-Extension Services,89
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Magna Carta of Public Health Workers per R.A. 7305-General Administration and Support Services,25
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Membership Dues and Contributions  to Organizations-General Administration and Support Services,53
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Membership Dues and Contributions  to Organizations-Higher Education Services,102
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Office Supplies Expenses-General Administration and Support Services,1477
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Office Supplies Expenses-Higher Education Services,477
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Office Supplies Expenses-Research Services,266
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Office Supplies Expenses-Extension Services,266
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Other Buildings and Structures Outlays-Renovation, Improvement and Upgrading of the Chemistry Laboratory",3550
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Other Professional Services-General Administration and Support Services,1840
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Other Professional Services-Research Services,353
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-PAG IBIG Contributions-General Administration and Support Services,118
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-PAG IBIG Contributions-Higher Education Services,156
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Personnel Economic Relief Allowance-General Administration and Support Services,2352
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Personnel Economic Relief Allowance-Higher Education Services,3120
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Printing and Binding Expenses-General Administration and Support Services,38
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Printing and Binding Expenses-Higher Education Services,133
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Productivity Incentive Benefits-General Administration and Support Services,196
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Productivity Incentive Benefits-Higher Education Services,260
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Repair and Maintenance   Buildings and Structures-Higher Education Services,150
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Repair and Maintenance   Transportation Equipment-Higher Education Services,294
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Representation Allowance-General Administration and Support Services,264
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Security Services-General Administration and Support Services,400
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Security Services-Higher Education Services,200
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Step Increments for Length of Service-General Administration and Support Services,49
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Step Increments for Length of Service-Higher Education Services,103
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Subscription Expenses-General Administration and Support Services,107
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Subscription Expenses-Higher Education Services,153
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Subscription Expenses-Research Services,13
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Substitute Teachers-Higher Education Services,380
"State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Taxes, Duties and Fees-Higher Education Services",89
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Telephone   Landline-General Administration and Support Services,71
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Telephone   Landline-Higher Education Services,222
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Telephone   Landline-Research Services,36
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Training  Expenses-General Administration and Support Services,596
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Training  Expenses-Higher Education Services,1066
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Water Expenses-General Administration and Support Services,300
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Water Expenses-Higher Education Services,200
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Year End Bonus-General Administration and Support Services,2103
State Universities and Colleges-Zamboanga State College of Marine Sciences and Technology-Year End Bonus-Higher Education Services,4076
Unprogrammed Fund-Unprogrammed Fund-Assistance to GOCCs-Budgetary Support to Government Owned and/or Controlled Corporations,16769923
Unprogrammed Fund-Unprogrammed Fund-Assistance to GOCCs-Debt Management Program,60863130
Unprogrammed Fund-Unprogrammed Fund-Back Salaries-General Fund Adjustments,75000
"Unprogrammed Fund-Unprogrammed Fund-Contractual, Casual and Emergency Personnel-Support to Foreign Assisted Projects",961
Unprogrammed Fund-Unprogrammed Fund-Infrastructure-Support for Infrastructure Projects and Social Programs,12155389
Unprogrammed Fund-Unprogrammed Fund-Loans Outlay-Budgetary Support to Government Owned and/or Controlled Corporations,56483
Unprogrammed Fund-Unprogrammed Fund-Lump sum for Personal Services-General Fund Adjustments,100000
Unprogrammed Fund-Unprogrammed Fund-Military and Police Equipment-AFP Modernization Program,10632180
Unprogrammed Fund-Unprogrammed Fund-Other Buildings and Structures Outlays-General Fund Adjustments,313500
Unprogrammed Fund-Unprogrammed Fund-Other Professional Services-General Fund Adjustments,511500
Unprogrammed Fund-Unprogrammed Fund-Other Public Infrastructure-Support to Foreign Assisted Projects,1493049
Unprogrammed Fund-Unprogrammed Fund-Other Transportation Equipment-Support to Foreign Assisted Projects,566140
Unprogrammed Fund-Unprogrammed Fund-Subsidies   Others-Support to Foreign Assisted Projects,166505
Unprogrammed Fund-Unprogrammed Fund-Subsidies   Others-Support for Infrastructure Projects and Social Programs,13844611
